id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F002729,Nathalie Dupont,2024-02-14,2024-03-15,2024-05-15,13702.35,1048.44,12653.91,3rd_degree_bad
F001137,Sophie Martin,2024-08-17,2024-09-16,2024-09-15,909.47,909.47,0.0,good
F003380,Marion Rousseau,2023-08-21,2023-09-20,2023-10-04,9395.17,4013.57,5381.6,2nd_degree_bad
F002559,Amelie Chevalier,2024-11-07,2024-12-07,2024-12-04,2660.76,1993.78,666.98,good
F003225,Amelie Laurent,2022-11-10,2022-12-10,,1975.78,1934.0,41.78,average
F004244,Jerome Dupont,2023-03-13,2023-04-12,2023-04-26,5054.94,5054.94,0.0,average
F004473,Elodie Renaud,2024-07-30,2024-08-29,2024-11-03,12366.38,2159.16,10207.22,3rd_degree_bad
F003211,Marion Martin,2023-09-23,2023-10-23,2023-10-28,2947.41,2425.16,522.25,average
F003623,Stephane Bernard,2024-07-27,2024-08-26,2024-10-15,9243.54,5163.56,4079.98,1st_degree_bad
F004090,Alexandre Garcia,2024-11-19,2024-12-19,2025-02-12,15391.96,6115.29,9276.67,2nd_degree_bad
F000328,Celine Dupont,2024-07-28,2024-08-27,2024-10-15,6495.57,769.64,5725.93,3rd_degree_bad
F004211,Valerie Dupont,2023-06-07,2023-07-07,2023-07-08,9630.52,5649.33,3981.19,1st_degree_bad
F000925,Olivier Perrin,2022-09-18,2022-10-18,,9232.05,3677.32,5554.73,2nd_degree_bad
F000821,Marion Petit,2023-11-07,2023-12-07,2023-12-02,8636.56,4869.03,3767.53,1st_degree_bad
F004483,Camille Perrin,2022-09-28,2022-10-28,2022-10-28,1448.83,1251.0,197.83,average
F004057,Luc Martin,2022-12-05,2023-01-04,,3232.44,3097.96,134.48,average
F003315,Pierre Leclerc,2024-01-23,2024-02-22,2024-02-18,1648.06,1504.23,143.83,good
F002323,Marie Moreau,2023-10-29,2023-11-28,2023-11-29,1755.43,1736.04,19.39,excellent
F000562,Nicolas Petit,2023-05-30,2023-06-29,2023-08-27,5740.69,3470.15,2270.54,1st_degree_bad
F004152,Romain Perrin,2025-01-16,2025-02-15,2025-02-16,1604.35,1596.75,7.6,average
F000937,Helene David,2024-02-22,2024-03-23,2024-03-20,1481.06,1301.64,179.42,excellent
F003331,Helene Morin,2023-03-29,2023-04-28,2023-04-24,2684.23,2588.72,95.51,average
F002161,Amelie Perrot,2025-09-08,2025-10-08,2025-11-30,7872.84,5246.47,2626.37,1st_degree_bad
F004417,Nathalie Philippe,2024-06-29,2024-07-29,2024-07-28,1642.17,1072.45,569.72,average
F000693,Sebastien Masson,2024-06-16,2024-07-16,2024-08-26,15804.67,8254.68,7549.99,2nd_degree_bad
F003038,Vincent Petit,2023-01-13,2023-02-12,2023-03-31,6489.08,2411.31,4077.77,2nd_degree_bad
F000227,Celine Perrin,2025-09-11,2025-10-11,2025-10-11,130.47,110.73,19.74,good
F000057,Emma Masson,2023-11-03,2023-12-03,2024-02-10,15207.78,4778.73,10429.05,2nd_degree_bad
F000423,Paul Renaud,2024-09-05,2024-10-05,2024-11-14,3248.73,2663.51,585.22,average
F002096,Marc Guerin,2022-12-03,2023-01-02,2022-12-29,2918.29,2541.98,376.31,average
F001116,Anne Lefevre,2024-10-26,2024-11-25,2024-11-27,706.12,706.12,0.0,excellent
F004435,Thomas Chevalier,2022-10-17,2022-11-16,2022-12-01,1196.07,998.15,197.92,average
F001614,Claire Marchand,2025-08-24,2025-09-23,,20.0,14.82,5.18,average
F000404,Elodie Marchand,2023-03-12,2023-04-11,2023-04-06,1755.33,1599.42,155.91,average
F004378,Laura Gerard,2022-10-04,2022-11-03,2022-11-01,5304.73,4472.23,832.5,average
F000004,Sophie Rousseau,2024-04-12,2024-05-12,,2757.08,2003.34,753.74,average
F002662,Nicolas Laurent,2025-06-08,2025-07-08,2025-08-20,8729.91,3435.27,5294.64,2nd_degree_bad
F000290,Louis Guerin,2023-10-19,2023-11-18,2023-11-13,1982.03,1982.03,0.0,good
F001589,Corinne Faure,2023-12-28,2024-01-27,2024-02-19,3830.66,3062.49,768.17,average
F001982,Valerie Perrot,2023-11-08,2023-12-08,2024-01-25,9010.12,4400.38,4609.74,2nd_degree_bad
F002454,Valerie Chevalier,2023-06-05,2023-07-05,2023-08-06,7286.79,4642.33,2644.46,1st_degree_bad
F002151,Paul Blanc,2022-11-09,2022-12-09,2022-12-08,2865.02,2865.02,0.0,good
F000673,Romain Blanc,2022-12-26,2023-01-25,2023-01-20,838.59,728.99,109.6,good
F001927,Celine Brun,2025-07-26,2025-08-25,2025-09-07,7098.92,3274.81,3824.11,1st_degree_bad
F002442,Pierre Martin,2023-07-08,2023-08-07,2023-10-06,6864.0,2412.39,4451.61,2nd_degree_bad
F000825,Marion Petit,2023-05-30,2023-06-29,2023-08-03,9085.5,5248.41,3837.09,1st_degree_bad
F003449,Adrien Rousseau,2023-03-09,2023-04-08,2023-04-07,2618.97,2328.64,290.33,excellent
F001118,Helene Garnier,2023-08-06,2023-09-05,2023-08-31,2623.75,2623.75,0.0,average
F000635,Julie Gauthier,2025-03-26,2025-04-25,2025-06-07,8406.53,4432.17,3974.36,1st_degree_bad
F004869,Luc Brun,2025-04-17,2025-05-17,2025-07-28,14154.07,3858.17,10295.9,3rd_degree_bad
F001297,Marie Chevalier,2024-08-17,2024-09-16,2024-11-04,5473.14,3239.87,2233.27,1st_degree_bad
F002694,Aurelie Morin,2025-02-28,2025-03-30,2025-05-01,3565.44,2504.66,1060.78,average
F004519,Romain Masson,2024-07-21,2024-08-20,2024-09-08,20.0,15.12,4.88,average
F002511,Amelie Garcia,2024-06-22,2024-07-22,2024-07-19,3926.51,3284.26,642.25,average
F004873,Luc Brun,2023-12-18,2024-01-17,2024-02-26,330.35,105.32,225.03,3rd_degree_bad
F003678,Marc Brun,2023-11-02,2023-12-02,2024-01-16,8147.59,1130.3,7017.29,3rd_degree_bad
F000208,Emma Petit,2024-10-25,2024-11-24,2024-12-16,2705.55,2058.83,646.72,average
F003045,Hugo Laurent,2025-01-31,2025-03-02,2025-02-25,1048.84,921.3,127.54,excellent
F001516,Celine Blanc,2023-09-15,2023-10-15,2023-12-27,13794.05,3623.59,10170.46,3rd_degree_bad
F002601,Thomas Morin,2024-10-23,2024-11-22,2024-12-05,2704.51,2587.83,116.68,average
F001647,Antoine Martin,2024-01-03,2024-02-02,2024-04-02,8911.01,4064.49,4846.52,1st_degree_bad
F004784,Thomas Dupont,2022-09-28,2022-10-28,2023-01-21,6281.15,705.88,5575.27,3rd_degree_bad
F004361,Manon Faure,2025-02-22,2025-03-24,2025-03-25,2335.4,2335.4,0.0,good
F002968,Olivier Laurent,2022-10-24,2022-11-23,2022-12-12,2624.98,2365.56,259.42,average
F004397,Jerome Renaud,2022-10-26,2022-11-25,2023-01-23,11026.21,1988.68,9037.53,3rd_degree_bad
F001540,Pierre Moreau,2024-06-08,2024-07-08,2024-07-10,3198.23,3198.23,0.0,average
F003019,Claire Masson,2023-07-03,2023-08-02,2023-08-15,4098.03,3336.63,761.4,average
F000260,Valerie Martin,2023-11-04,2023-12-04,2023-12-24,2505.48,2170.34,335.14,average
F003926,Paul Michel,2024-11-10,2024-12-10,,5598.53,4197.62,1400.91,average
F003235,Sebastien Renaud,2024-12-27,2025-01-26,2025-01-26,2373.36,2373.36,0.0,excellent
F003227,Amelie Laurent,2024-07-23,2024-08-22,2024-08-27,3366.93,3248.38,118.55,average
F000081,Claire Moreau,2025-04-30,2025-05-30,,1731.23,1541.07,190.16,average
F000318,Vincent Brun,2024-02-26,2024-03-27,2024-03-28,1363.56,1244.07,119.49,average
F000806,Jean Perrot,2023-01-06,2023-02-05,2023-03-06,4016.05,3558.71,457.34,average
F003925,Paul Michel,2024-09-29,2024-10-29,2024-12-10,3968.53,3010.13,958.4,average
F000127,Jerome Leclerc,2024-10-13,2024-11-12,2024-12-11,5900.14,2838.4,3061.74,1st_degree_bad
F001486,Claire Laurent,2023-03-27,2023-04-26,2023-04-21,1102.06,950.33,151.73,excellent
F002211,Marie Perrot,2024-09-25,2024-10-25,2025-01-06,20183.65,5694.56,14489.09,3rd_degree_bad
F000050,Helene Chevalier,2024-05-14,2024-06-13,2024-07-03,4479.46,3898.72,580.74,average
F002569,Amelie Brun,2023-09-21,2023-10-21,2023-12-19,11725.79,7465.19,4260.6,1st_degree_bad
F003440,Emma Faure,2023-08-23,2023-09-22,2023-09-24,2432.56,2247.43,185.13,average
F004496,Aurelie Laurent,2025-03-01,2025-03-31,2025-04-01,813.83,769.33,44.5,good
F002560,Amelie Chevalier,2025-04-21,2025-05-21,2025-05-18,1780.48,1485.92,294.56,good
F002060,Corinne Moreau,2025-09-10,2025-10-10,,6789.51,5035.6,1753.91,1st_degree_bad
F004098,Alexandre Renaud,2025-08-02,2025-09-01,2025-10-22,12062.87,6305.76,5757.11,2nd_degree_bad
F003735,Jean Rousseau,2024-08-07,2024-09-06,2024-11-13,8137.12,2790.58,5346.54,2nd_degree_bad
F004588,Anne Morin,2024-02-18,2024-03-19,,15293.65,3362.01,11931.64,3rd_degree_bad
F001420,Damien Moreau,2022-10-15,2022-11-14,2023-01-25,15249.05,1984.67,13264.38,3rd_degree_bad
F001321,Paul David,2023-10-03,2023-11-02,2023-12-18,18192.04,5807.55,12384.49,3rd_degree_bad
F000259,Valerie Martin,2024-05-22,2024-06-21,2024-06-28,1566.79,1245.05,321.74,average
F001566,Julie Leclerc,2023-01-22,2023-02-21,2023-02-23,1324.38,1188.87,135.51,excellent
F001654,Manon Martin,2024-03-08,2024-04-07,2024-06-16,14154.38,3773.49,10380.89,2nd_degree_bad
F002356,Thomas Rousseau,2023-01-27,2023-02-26,2023-02-27,1084.23,1042.48,41.75,good
F001919,Helene Renaud,2024-03-29,2024-04-28,2024-05-02,2938.28,2647.56,290.72,average
F002920,Valerie Gerard,2023-10-30,2023-11-29,2023-11-29,2515.75,2515.75,0.0,good
F001940,Hugo Bernard,2024-10-03,2024-11-02,2024-11-30,932.93,932.93,0.0,good
F000950,Camille Faure,2023-06-02,2023-07-02,2023-08-29,12755.74,5615.02,7140.72,2nd_degree_bad
F002588,Sarah Garcia,2023-03-08,2023-04-07,2023-04-08,1912.14,1912.14,0.0,good
F003680,Marc Brun,2024-12-11,2025-01-10,2025-02-23,9611.2,1657.4,7953.8,3rd_degree_bad
F000608,Marc Petit,2025-05-22,2025-06-21,2025-06-21,2702.58,2380.33,322.25,average
F003068,Julie Perrot,2025-04-23,2025-05-23,2025-05-24,830.96,787.09,43.87,good
F002335,Valerie Gauthier,2025-04-21,2025-05-21,2025-07-16,10260.73,1727.71,8533.02,3rd_degree_bad
F000969,Nicolas Philippe,2024-10-11,2024-11-10,,3416.44,3036.8,379.64,average
F001835,Celine David,2022-09-22,2022-10-22,2022-11-29,10188.11,3698.49,6489.62,1st_degree_bad
F003825,Sebastien Robin,2023-11-19,2023-12-19,2024-01-09,2932.3,1560.34,1371.96,1st_degree_bad
F003928,Isabelle Blanc,2025-05-31,2025-06-30,2025-06-28,1677.49,1345.48,332.01,average
F003723,Camille Petit,2024-02-11,2024-03-12,,4631.05,3864.0,767.05,average
F000249,Stephane Laurent,2023-12-04,2024-01-03,,721.74,613.65,108.09,average
F004644,Pierre Petit,2023-01-24,2023-02-23,2023-03-23,3420.7,2527.12,893.58,average
F003459,Adrien Leclerc,2023-04-10,2023-05-10,2023-07-08,5314.93,3437.82,1877.11,1st_degree_bad
F003750,Isabelle Muller,2024-07-26,2024-08-25,2024-08-20,9081.62,5588.97,3492.65,1st_degree_bad
F002004,Celine Gauthier,2025-01-14,2025-02-13,2025-04-25,8735.16,7480.95,1254.21,1st_degree_bad
F004761,Elodie Robin,2024-05-11,2024-06-10,2024-07-10,4744.09,3317.56,1426.53,1st_degree_bad
F004408,Sebastien Guerin,2022-10-15,2022-11-14,,3772.79,3290.8,481.99,average
F002660,Nicolas Laurent,2022-11-03,2022-12-03,2023-02-02,19035.27,8435.31,10599.96,2nd_degree_bad
F002904,Stephane Masson,2024-07-03,2024-08-02,2024-09-23,8103.55,6152.34,1951.21,1st_degree_bad
F002279,Isabelle Garcia,2025-06-12,2025-07-12,2025-08-18,9782.24,4893.71,4888.53,1st_degree_bad
F003817,Stephane Dupont,2025-03-26,2025-04-25,2025-04-23,2915.3,2094.65,820.65,average
F001533,Sarah David,2024-08-22,2024-09-21,2024-11-09,2342.25,1681.4,660.85,average
F000709,Helene Muller,2024-08-21,2024-09-20,2024-10-31,2810.68,2040.18,770.5,average
F000087,Marie Faure,2024-01-03,2024-02-02,2024-02-02,1882.15,1442.27,439.88,average
F001126,Claire Bernard,2023-10-26,2023-11-25,2024-01-06,6300.66,2136.04,4164.62,2nd_degree_bad
F003916,Antoine Petit,2024-09-24,2024-10-24,2024-10-25,3683.5,3202.46,481.04,average
F002939,Helene Faure,2024-08-11,2024-09-10,,6236.22,2252.07,3984.15,1st_degree_bad
F001477,Alexandre Masson,2023-01-27,2023-02-26,,4352.62,3160.07,1192.55,average
F002852,Isabelle Michel,2024-02-23,2024-03-24,2024-05-16,17150.73,6270.67,10880.06,2nd_degree_bad
F001184,Damien Masson,2024-06-28,2024-07-28,2024-10-05,14721.02,4858.95,9862.07,3rd_degree_bad
F000741,Manon Masson,2024-04-01,2024-05-01,2024-06-04,2359.33,1597.1,762.23,average
F000252,Claire Perrin,2023-01-05,2023-02-04,,5332.35,4536.22,796.13,average
F004779,Sarah Petit,2024-03-01,2024-03-31,2024-05-03,3326.55,3143.25,183.3,average
F002918,Romain Muller,2025-03-19,2025-04-18,2025-04-15,1344.01,1182.23,161.78,excellent
F001891,Emma David,2025-01-06,2025-02-05,2025-04-24,17903.63,900.17,17003.46,3rd_degree_bad
F001470,Jerome Perrin,2023-08-23,2023-09-22,2023-12-10,8770.82,5887.25,2883.57,1st_degree_bad
F001634,Alexandre Petit,2023-10-27,2023-11-26,2023-11-25,2815.1,2815.1,0.0,good
F003439,Emma Faure,2025-09-11,2025-10-11,2025-11-05,5009.1,4720.95,288.15,average
F003043,Vincent Petit,2024-07-20,2024-08-19,,21684.16,9396.09,12288.07,2nd_degree_bad
F002856,Isabelle Michel,2023-10-09,2023-11-08,2023-12-29,12973.78,3344.96,9628.82,2nd_degree_bad
F002711,Corinne Blanc,2023-03-12,2023-04-11,2023-05-11,2013.25,1817.12,196.13,good
F002692,Aurelie Morin,2024-02-18,2024-03-19,2024-04-06,4677.05,4677.05,0.0,average
F000153,Baptiste Philippe,2023-05-04,2023-06-03,,3224.41,2837.56,386.85,average
F001884,Marc Rousseau,2023-10-27,2023-11-26,2024-01-13,7968.73,1589.37,6379.36,3rd_degree_bad
F002238,Aurelie Leclerc,2023-11-06,2023-12-06,2024-02-04,13150.75,2226.36,10924.39,3rd_degree_bad
F000600,Romain Garnier,2025-08-03,2025-09-02,2025-09-18,12533.87,5600.29,6933.58,2nd_degree_bad
F002988,Antoine Dupont,2025-08-05,2025-09-04,2025-11-05,13493.83,4291.82,9202.01,2nd_degree_bad
F000858,Laura Robin,2023-03-05,2023-04-04,2023-04-29,223.14,202.66,20.48,average
F000464,Louis Perrin,2023-08-30,2023-09-29,2023-11-05,14036.28,4842.81,9193.47,2nd_degree_bad
F004645,Camille Bernard,2025-02-03,2025-03-05,2025-03-19,3550.49,3094.11,456.38,average
F002688,Sophie Gauthier,2023-01-13,2023-02-12,2023-02-14,785.65,699.84,85.81,good
F003515,Nicolas David,2023-11-18,2023-12-18,2023-12-13,10.0,9.47,0.53,good
F000078,Pierre Bernard,2023-11-03,2023-12-03,2023-12-03,1666.39,1518.07,148.32,average
F000076,Romain Dubois,2025-07-22,2025-08-21,2025-10-17,12171.13,9431.79,2739.34,1st_degree_bad
F000913,Marie Dupont,2024-09-21,2024-10-21,2025-01-11,11212.45,6554.85,4657.6,2nd_degree_bad
F003378,Emma Renaud,2024-09-04,2024-10-04,2024-11-09,2563.42,1888.69,674.73,1st_degree_bad
F003998,Damien Blanc,2024-11-10,2024-12-10,2025-01-29,9639.88,3922.24,5717.64,3rd_degree_bad
F000176,Emma Morin,2025-07-16,2025-08-15,2025-08-17,2739.61,2002.56,737.05,average
F002715,Helene Leclerc,2023-05-12,2023-06-11,2023-06-11,3866.27,2397.56,1468.71,average
F000159,Jerome Masson,2025-04-09,2025-05-09,,660.09,660.09,0.0,average
F001519,Vincent Michel,2025-01-31,2025-03-02,2025-03-02,1267.03,1053.54,213.49,average
F001079,Valerie Philippe,2023-10-25,2023-11-24,,13232.59,3193.83,10038.76,3rd_degree_bad
F004418,Jean Marchand,2022-11-03,2022-12-03,2022-12-14,4476.99,3648.99,828.0,average
F000196,Sebastien Chevalier,2025-03-13,2025-04-12,2025-04-12,5068.72,2638.29,2430.43,1st_degree_bad
F000070,Olivier Gerard,2025-09-11,2025-10-11,2025-11-21,12731.76,6323.45,6408.31,1st_degree_bad
F000532,Aurelie Perrin,2023-11-26,2023-12-26,2024-02-07,8293.83,218.14,8075.69,3rd_degree_bad
F004393,Jerome Renaud,2024-06-28,2024-07-28,2024-10-01,10709.66,1904.54,8805.12,3rd_degree_bad
F001234,Olivier Renaud,2024-01-18,2024-02-17,2024-04-25,10135.76,1996.87,8138.89,2nd_degree_bad
F000988,Pierre Faure,2023-11-08,2023-12-08,,13010.82,6912.95,6097.87,1st_degree_bad
F002573,Elodie Leclerc,2025-06-10,2025-07-10,2025-08-16,1084.54,826.86,257.68,average
F004832,Emma Guerin,2024-09-27,2024-10-27,2024-11-26,2774.05,1672.59,1101.46,1st_degree_bad
F000188,Aurelie Brun,2025-02-19,2025-03-21,,4180.88,3038.47,1142.41,average
F004399,Jerome Renaud,2023-12-22,2024-01-21,2024-03-11,10830.93,4482.81,6348.12,3rd_degree_bad
F002665,Nicolas Laurent,2024-01-08,2024-02-07,2024-04-07,8790.29,3226.48,5563.81,2nd_degree_bad
F002633,Manon Brun,2023-09-26,2023-10-26,2023-10-22,2444.18,2136.36,307.82,good
F002270,Claire Guerin,2022-10-14,2022-11-13,2022-12-24,13424.63,6925.63,6499.0,2nd_degree_bad
F003853,Thomas Dubois,2025-05-30,2025-06-29,2025-06-25,2508.03,1779.18,728.85,average
F000664,Romain Rousseau,2025-07-09,2025-08-08,2025-10-21,2072.15,1184.9,887.25,1st_degree_bad
F001074,Valerie Philippe,2023-08-10,2023-09-09,2023-11-03,7069.46,1503.86,5565.6,3rd_degree_bad
F002398,Amelie Garnier,2025-02-14,2025-03-16,2025-03-14,1165.51,1119.26,46.25,good
F000139,Olivier Dupont,2023-05-13,2023-06-12,,14205.86,6275.51,7930.35,2nd_degree_bad
F003736,Jean Rousseau,2024-06-19,2024-07-19,2024-07-20,13104.72,4395.18,8709.54,2nd_degree_bad
F000377,Claire Morin,2024-05-11,2024-06-10,2024-06-08,1346.23,1346.23,0.0,good
F000790,Antoine Philippe,2024-09-21,2024-10-21,,23224.67,6974.89,16249.78,2nd_degree_bad
F002853,Isabelle Michel,2023-03-24,2023-04-23,2023-06-19,6748.49,3935.28,2813.21,2nd_degree_bad
F003962,Amelie Masson,2023-11-19,2023-12-19,2023-12-15,464.8,352.95,111.85,average
F001336,Laura Dubois,2024-07-07,2024-08-06,2024-09-26,8622.88,1517.47,7105.41,3rd_degree_bad
F003887,Aurelie Chevalier,2023-08-25,2023-09-24,2023-09-26,4493.88,2840.67,1653.21,average
F001148,Anne Faure,2024-02-19,2024-03-20,2024-03-28,4661.6,3418.53,1243.07,average
F003255,Corinne Laurent,2023-03-20,2023-04-19,2023-05-28,5568.67,3400.09,2168.58,1st_degree_bad
F003034,Julie Robin,2025-04-20,2025-05-20,2025-06-30,9719.18,2746.54,6972.64,2nd_degree_bad
F001699,Baptiste Muller,2025-05-28,2025-06-27,2025-08-28,12586.35,7695.45,4890.9,1st_degree_bad
F004941,Vincent Blanc,2022-10-23,2022-11-22,2022-11-17,2138.85,1711.49,427.36,good
F003759,Celine Renaud,2024-05-01,2024-05-31,2024-06-18,11551.37,8295.33,3256.04,1st_degree_bad
F003889,Stephane Gauthier,2024-03-07,2024-04-06,2024-04-07,948.97,759.46,189.51,average
F001875,Celine Bernard,2025-01-20,2025-02-19,2025-03-04,2248.24,1680.95,567.29,average
F003897,Emma Leclerc,2023-11-01,2023-12-01,2024-01-16,15946.73,6947.77,8998.96,2nd_degree_bad
F004754,Jean Dupont,2025-01-15,2025-02-14,2025-04-23,17603.04,4317.24,13285.8,3rd_degree_bad
F001970,Nicolas Gauthier,2025-01-23,2025-02-22,,4229.61,4229.61,0.0,average
F004523,Nathalie Renaud,2025-07-30,2025-08-29,2025-10-30,8963.81,6019.73,2944.08,1st_degree_bad
F004187,Antoine Morin,2022-10-03,2022-11-02,2022-12-29,3832.08,3577.28,254.8,average
F002366,Julie Lefevre,2024-11-28,2024-12-28,2024-12-25,5070.36,3632.02,1438.34,average
F004328,Jerome Blanc,2023-09-19,2023-10-19,2023-10-23,3815.08,2590.2,1224.88,average
F001159,Vincent Rousseau,2023-10-22,2023-11-21,2023-12-07,7319.07,4854.82,2464.25,1st_degree_bad
F002277,Isabelle Garcia,2024-06-29,2024-07-29,2024-10-03,11333.11,5915.18,5417.93,1st_degree_bad
F002477,Paul Garcia,2024-07-01,2024-07-31,2024-09-27,9188.54,4252.18,4936.36,2nd_degree_bad
F004214,Valerie Dupont,2023-04-12,2023-05-12,2023-06-04,12605.11,9302.01,3303.1,1st_degree_bad
F001354,Sophie Morin,2023-05-31,2023-06-30,2023-07-23,28.94,24.72,4.22,good
F000670,Romain Blanc,2023-07-13,2023-08-12,2023-08-11,639.07,517.26,121.81,good
F001617,Jerome Muller,2022-11-19,2022-12-19,2023-01-05,3722.77,2528.55,1194.22,1st_degree_bad
F004370,Romain Michel,2024-09-24,2024-10-24,2024-10-24,142.59,142.59,0.0,excellent
F004013,Luc Dubois,2024-05-14,2024-06-13,2024-06-08,303.14,239.75,63.39,average
F001764,Pierre David,2025-09-05,2025-10-05,,3503.12,2944.7,558.42,average
F002235,Aurelie Leclerc,2024-09-03,2024-10-03,,11719.95,1664.08,10055.87,3rd_degree_bad
F003012,Sophie Gerard,2024-06-18,2024-07-18,2024-09-28,6711.21,3914.98,2796.23,1st_degree_bad
F004253,Marie Philippe,2024-10-18,2024-11-17,2025-01-13,10202.39,5232.77,4969.62,2nd_degree_bad
F001655,Manon Martin,2024-10-23,2024-11-22,2025-02-03,9675.04,2977.81,6697.23,2nd_degree_bad
F001779,Corinne David,2024-12-31,2025-01-30,2025-04-02,14522.58,6090.7,8431.88,2nd_degree_bad
F001532,Vincent Morin,2025-02-21,2025-03-23,,13440.29,7630.17,5810.12,2nd_degree_bad
F000811,Antoine Garcia,2023-09-26,2023-10-26,2023-10-22,4142.01,3768.22,373.79,average
F003811,Nicolas Lefevre,2025-08-13,2025-09-12,2025-09-11,3145.45,2944.06,201.39,average
F002486,Baptiste Perrin,2025-05-11,2025-06-10,2025-08-17,6674.2,2552.34,4121.86,2nd_degree_bad
F001906,Camille Michel,2023-05-07,2023-06-06,,3350.62,3165.05,185.57,average
F001915,Romain Morin,2024-10-28,2024-11-27,2024-11-29,5081.5,4095.63,985.87,average
F001946,Marie Renaud,2023-12-08,2024-01-07,2024-03-02,6130.02,2731.73,3398.29,1st_degree_bad
F000394,Adrien Michel,2023-05-02,2023-06-01,,8177.74,1521.12,6656.62,3rd_degree_bad
F003027,Valerie Petit,2023-05-30,2023-06-29,2023-07-25,10940.87,7945.62,2995.25,1st_degree_bad
F004446,Sophie Bernard,2024-07-10,2024-08-09,,11854.47,7101.51,4752.96,1st_degree_bad
F002345,Nathalie Perrot,2024-06-23,2024-07-23,2024-07-23,10.0,9.81,0.19,good
F000834,Nathalie Gauthier,2024-01-25,2024-02-24,2024-02-20,2477.92,2017.34,460.58,average
F000499,Baptiste Bernard,2024-11-13,2024-12-13,2024-12-20,4232.89,3850.37,382.52,average
F000760,Jerome Chevalier,2023-03-07,2023-04-06,2023-04-07,195.68,156.72,38.96,good
F001716,Sophie David,2023-03-07,2023-04-06,2023-04-19,3043.1,2295.83,747.27,average
F001451,Marie Dubois,2023-12-28,2024-01-27,,6485.5,4085.23,2400.27,1st_degree_bad
F000586,Sophie Michel,2023-10-12,2023-11-11,,10190.47,5056.92,5133.55,1st_degree_bad
F004494,Isabelle Laurent,2022-10-27,2022-11-26,2023-01-20,5304.65,4706.01,598.64,average
F002806,Louis Lefevre,2023-10-26,2023-11-25,2024-01-25,15582.67,328.35,15254.32,3rd_degree_bad
F002146,Romain Chevalier,2024-04-19,2024-05-19,2024-05-28,3116.66,2616.84,499.82,average
F001277,Isabelle Gerard,2022-12-29,2023-01-28,2023-04-23,10061.86,2214.59,7847.27,3rd_degree_bad
F002199,Camille Dubois,2023-12-28,2024-01-27,2024-03-02,2107.3,2036.22,71.08,average
F004158,Anne Petit,2022-11-20,2022-12-20,2022-12-18,5055.71,3247.37,1808.34,1st_degree_bad
F004889,Jean Garcia,2022-12-09,2023-01-08,,16579.12,2941.39,13637.73,3rd_degree_bad
F002258,Luc Robin,2022-11-02,2022-12-02,2023-01-23,11240.37,4181.89,7058.48,2nd_degree_bad
F003279,Hugo Chevalier,2025-07-05,2025-08-04,2025-07-30,1435.4,1339.22,96.18,good
F001819,Isabelle Robin,2023-04-08,2023-05-08,,10232.39,5367.43,4864.96,1st_degree_bad
F002085,Amelie Lefevre,2024-07-01,2024-07-31,2024-08-31,16384.15,8722.74,7661.41,2nd_degree_bad
F002467,Nathalie Martin,2024-08-31,2024-09-30,2024-11-27,10301.72,2398.69,7903.03,3rd_degree_bad
F000471,Louis Perrin,2023-12-01,2023-12-31,2024-02-28,6347.49,2674.53,3672.96,2nd_degree_bad
F002170,Jerome Laurent,2024-02-15,2024-03-16,2024-05-12,8357.14,3054.31,5302.83,2nd_degree_bad
F004285,Stephane Dubois,2023-08-27,2023-09-26,2023-11-23,13999.22,4113.5,9885.72,3rd_degree_bad
F001306,Marc Michel,2024-05-09,2024-06-08,2024-08-13,10970.55,7074.27,3896.28,1st_degree_bad
F001882,Marc Rousseau,2024-06-04,2024-07-04,2024-08-25,8113.66,1136.21,6977.45,3rd_degree_bad
F004950,Helene Garcia,2023-03-22,2023-04-21,2023-05-27,13892.32,161.27,13731.05,3rd_degree_bad
F002099,Julie Laurent,2024-03-04,2024-04-03,,3425.23,1874.37,1550.86,1st_degree_bad
F000107,Sarah Garnier,2024-02-28,2024-03-29,2024-04-29,4568.17,4336.58,231.59,average
F001267,Isabelle Gerard,2023-02-22,2023-03-24,2023-05-22,18703.16,4682.45,14020.71,3rd_degree_bad
F003198,Isabelle Martin,2025-03-17,2025-04-16,2025-04-16,1937.25,1758.25,179.0,average
F004884,Jean Garcia,2023-09-09,2023-10-09,2023-12-29,14636.4,5813.03,8823.37,3rd_degree_bad
F002941,Emma Lefevre,2025-06-21,2025-07-21,,3325.51,2862.44,463.07,average
F000632,Baptiste Rousseau,2025-03-04,2025-04-03,2025-05-14,9378.07,4392.71,4985.36,2nd_degree_bad
F002643,Isabelle Leclerc,2024-10-16,2024-11-15,,8494.77,962.78,7531.99,3rd_degree_bad
F001011,Hugo Faure,2024-11-11,2024-12-11,2025-01-27,8505.77,4933.11,3572.66,1st_degree_bad
F004826,Marie Lefevre,2025-03-09,2025-04-08,2025-04-07,956.52,890.92,65.6,average
F000984,Aurelie Garcia,2023-03-18,2023-04-17,,445.63,299.4,146.23,average
F000035,Sophie Laurent,2024-03-27,2024-04-26,2024-04-25,2449.54,1837.02,612.52,average
F000130,Marion Blanc,2023-02-02,2023-03-04,2023-03-05,4181.09,3718.6,462.49,average
F004843,Celine Faure,2025-06-06,2025-07-06,2025-09-02,14006.64,6391.51,7615.13,2nd_degree_bad
