id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F002320,Manon Marchand,2024-05-17,2024-06-16,2024-06-18,924.21,840.73,83.48,average
F004706,Isabelle Gauthier,2024-05-02,2024-06-01,,8280.61,2954.8,5325.81,2nd_degree_bad
F003711,Thomas Leclerc,2024-11-22,2024-12-22,2025-02-07,10998.43,2969.42,8029.01,3rd_degree_bad
F004849,Aurelie Gauthier,2023-12-05,2024-01-04,2024-03-09,7372.44,5163.69,2208.75,1st_degree_bad
F001172,Sophie Perrin,2024-01-06,2024-02-05,2024-01-31,1510.54,1510.54,0.0,good
F004326,Laura Leclerc,2023-06-01,2023-07-01,,14130.3,4108.75,10021.55,2nd_degree_bad
F002695,Claire Gerard,2023-10-19,2023-11-18,2023-12-15,15560.45,2195.72,13364.73,3rd_degree_bad
F001423,Marie Gerard,2025-05-28,2025-06-27,,9833.74,2337.92,7495.82,3rd_degree_bad
F002342,Manon Muller,2025-02-25,2025-03-27,2025-05-15,16807.35,7162.57,9644.78,2nd_degree_bad
F002652,Jerome Morin,2023-11-03,2023-12-03,2024-02-08,5840.05,3830.13,2009.92,1st_degree_bad
F004156,Alexandre Petit,2025-06-17,2025-07-17,2025-07-19,2375.31,2016.75,358.56,average
F001465,Camille Blanc,2023-12-07,2024-01-06,2024-01-01,1934.98,1716.58,218.4,average
F000875,Romain Perrin,2025-01-12,2025-02-11,2025-03-18,12404.13,1898.35,10505.78,3rd_degree_bad
F003340,Sophie Petit,2023-10-08,2023-11-07,2023-11-08,1580.47,1147.46,433.01,good
F004341,Paul Blanc,2025-05-06,2025-06-05,2025-06-02,2745.93,2500.65,245.28,average
F001252,Romain Bernard,2024-07-30,2024-08-29,2024-11-09,16322.88,6522.55,9800.33,2nd_degree_bad
F002349,Thomas Blanc,2023-11-28,2023-12-28,2023-12-24,1383.72,1129.64,254.08,good
F000841,Sophie Bernard,2022-09-24,2022-10-24,2022-10-24,1932.26,1765.75,166.51,good
F004569,Antoine Leclerc,2024-10-09,2024-11-08,,4590.9,4060.82,530.08,average
F000582,Vincent Petit,2023-02-02,2023-03-04,2023-03-02,1700.38,1010.99,689.39,1st_degree_bad
F000205,Luc Guerin,2025-02-02,2025-03-04,2025-05-10,14412.75,1438.27,12974.48,3rd_degree_bad
F001642,Nathalie Renaud,2024-03-22,2024-04-21,2024-06-18,9306.34,2596.49,6709.85,2nd_degree_bad
F002015,Romain Chevalier,2023-07-16,2023-08-15,2023-10-11,17601.2,9592.3,8008.9,2nd_degree_bad
F000906,Helene Moreau,2024-01-19,2024-02-18,2024-02-17,1054.75,965.86,88.89,average
F000632,Aurelie Muller,2023-06-18,2023-07-18,2023-08-09,7217.69,5224.57,1993.12,1st_degree_bad
F003365,Sebastien Rousseau,2024-08-16,2024-09-15,2024-09-27,658.23,636.15,22.08,average
F001975,Olivier Rousseau,2022-10-03,2022-11-02,2022-11-01,1694.44,1461.98,232.46,good
F000163,Louis Brun,2024-02-21,2024-03-22,2024-04-21,1882.82,1882.82,0.0,average
F003173,Amelie Michel,2024-01-24,2024-02-23,2024-03-25,2305.66,2094.02,211.64,average
F003613,Alexandre Leclerc,2023-05-06,2023-06-05,2023-06-05,1580.12,1453.06,127.06,excellent
F004676,Nathalie Chevalier,2024-06-28,2024-07-28,,2881.28,2471.65,409.63,average
F000618,Adrien Rousseau,2024-05-03,2024-06-02,2024-07-19,15219.08,6840.92,8378.16,2nd_degree_bad
F004069,Hugo Perrin,2024-06-18,2024-07-18,2024-08-12,2453.19,1255.06,1198.13,1st_degree_bad
F001432,Marie Gerard,2024-10-25,2024-11-24,2025-02-02,11667.31,726.48,10940.83,3rd_degree_bad
F000548,Louis Lefevre,2025-06-19,2025-07-19,2025-09-15,8180.05,3241.95,4938.1,2nd_degree_bad
F003335,Corinne Laurent,2023-09-06,2023-10-06,2023-11-11,1758.4,1537.35,221.05,average
F004547,Antoine Dubois,2023-04-30,2023-05-30,2023-05-26,2855.48,2845.36,10.12,excellent
F004224,Isabelle Garcia,2022-10-07,2022-11-06,,1734.06,1443.49,290.57,average
F002388,Nathalie Guerin,2025-08-09,2025-09-08,2025-11-14,12113.67,3842.73,8270.94,2nd_degree_bad
F004244,Amelie Blanc,2023-06-18,2023-07-18,2023-08-27,6634.94,4154.06,2480.88,1st_degree_bad
F003996,Luc Muller,2025-01-07,2025-02-06,2025-04-01,10073.37,2835.94,7237.43,3rd_degree_bad
F004066,Laura Dubois,2022-10-31,2022-11-30,2023-01-05,7178.72,4184.09,2994.63,1st_degree_bad
F001862,Laura Petit,2024-12-19,2025-01-18,,18192.03,8420.08,9771.95,2nd_degree_bad
F000641,Marc Faure,2023-10-21,2023-11-20,2023-11-18,2385.47,2085.05,300.42,average
F003903,Vincent Leclerc,2023-05-11,2023-06-10,2023-06-21,1762.79,1445.82,316.97,average
F000638,Marc Faure,2022-12-24,2023-01-23,2023-01-25,2144.04,1855.21,288.83,average
F004263,Nicolas Perrin,2023-03-03,2023-04-02,2023-05-23,18059.94,5034.68,13025.26,3rd_degree_bad
F003911,Jean Philippe,2025-09-05,2025-10-05,2025-11-08,9259.62,5387.66,3871.96,1st_degree_bad
F002987,Amelie Laurent,2024-03-07,2024-04-06,2024-06-07,9787.32,6852.91,2934.41,1st_degree_bad
F002097,Baptiste Rousseau,2024-01-19,2024-02-18,2024-04-19,7448.54,1070.16,6378.38,3rd_degree_bad
F004612,Pierre Marchand,2024-09-15,2024-10-15,2024-10-17,1498.13,1498.13,0.0,good
F003076,Julie Petit,2025-03-01,2025-03-31,2025-05-08,13201.62,2597.46,10604.16,2nd_degree_bad
F003675,Julie Dupont,2024-09-23,2024-10-23,2024-10-19,481.61,481.61,0.0,excellent
F002842,Luc Gauthier,2024-08-05,2024-09-04,2024-11-06,10750.24,94.93,10655.31,3rd_degree_bad
F000922,Aurelie Masson,2024-04-05,2024-05-05,2024-05-28,8610.79,6298.48,2312.31,1st_degree_bad
F000547,Louis Lefevre,2025-07-22,2025-08-21,2025-10-17,11205.26,5866.89,5338.37,2nd_degree_bad
F003667,Camille Garnier,2025-08-08,2025-09-07,2025-10-12,3710.92,1534.88,2176.04,2nd_degree_bad
F001901,Baptiste Perrin,2023-04-21,2023-05-21,2023-06-20,7816.17,3006.97,4809.2,2nd_degree_bad
F002029,Marie Leclerc,2025-03-10,2025-04-09,2025-06-01,9137.95,3695.91,5442.04,2nd_degree_bad
F002302,Romain Martin,2022-12-13,2023-01-12,2023-02-06,2941.93,2138.67,803.26,average
F001886,Sarah David,2025-07-15,2025-08-14,2025-09-23,15170.67,6544.3,8626.37,2nd_degree_bad
F001643,Nathalie Renaud,2025-07-02,2025-08-01,2025-09-04,9337.54,3969.44,5368.1,2nd_degree_bad
F003510,Anne Martin,2025-08-05,2025-09-04,2025-10-03,7755.35,5659.24,2096.11,1st_degree_bad
F004810,Stephane Garnier,2024-10-26,2024-11-25,2025-01-05,4709.93,4288.83,421.1,average
F002098,Baptiste Rousseau,2024-02-11,2024-03-12,2024-04-22,14598.33,3419.98,11178.35,3rd_degree_bad
F004358,Antoine Martin,2024-03-08,2024-04-07,2024-04-03,3643.87,2458.61,1185.26,average
F003789,Vincent Garcia,2024-12-17,2025-01-16,2025-02-08,4010.92,3179.77,831.15,average
F004495,Nicolas Masson,2024-01-19,2024-02-18,2024-02-15,1234.21,1100.01,134.2,good
F004968,Baptiste Martin,2023-12-17,2024-01-16,,6808.62,3983.9,2824.72,1st_degree_bad
F000837,Elodie Garcia,2023-11-06,2023-12-06,2023-12-07,2443.41,1831.9,611.51,good
F000602,Celine Masson,2025-07-30,2025-08-29,,9613.48,0.0,9613.48,3rd_degree_bad
F002185,Louis Renaud,2024-11-04,2024-12-04,2025-01-25,7286.83,4716.84,2569.99,1st_degree_bad
F003866,Isabelle Brun,2023-09-29,2023-10-29,,16982.9,1741.77,15241.13,3rd_degree_bad
F002482,Damien Marchand,2025-04-17,2025-05-17,2025-06-27,13025.38,28.09,12997.29,3rd_degree_bad
F004308,Paul David,2023-11-18,2023-12-18,2023-12-14,9508.65,3589.55,5919.1,1st_degree_bad
F001583,Olivier Laurent,2022-10-28,2022-11-27,2023-01-22,7057.77,3244.73,3813.04,2nd_degree_bad
F004267,Nicolas Perrin,2025-04-03,2025-05-03,2025-07-04,8968.85,2443.67,6525.18,3rd_degree_bad
F002534,Helene Dubois,2022-11-04,2022-12-04,2022-12-06,1797.1,1797.1,0.0,excellent
F002726,Sebastien Guerin,2023-11-07,2023-12-07,2024-01-07,8117.19,5995.79,2121.4,1st_degree_bad
F001071,Adrien Muller,2024-09-11,2024-10-11,2024-12-01,9581.93,4716.41,4865.52,1st_degree_bad
F001776,Marion Brun,2023-03-19,2023-04-18,2023-04-20,2228.73,1815.91,412.82,excellent
F004809,Stephane Garnier,2025-08-20,2025-09-19,2025-09-20,4652.01,4261.04,390.97,average
F001284,Claire David,2025-07-10,2025-08-09,2025-08-07,6093.37,1792.79,4300.58,2nd_degree_bad
F003051,Marion Martin,2023-02-28,2023-03-30,2023-04-01,2565.93,2155.62,410.31,good
F004754,Sarah Philippe,2023-12-05,2024-01-04,2024-01-02,1398.63,1274.84,123.79,good
F001837,Nicolas Morin,2024-03-06,2024-04-05,2024-04-03,4089.12,2416.63,1672.49,average
F004243,Amelie Blanc,2022-09-29,2022-10-29,2022-12-16,7921.11,4012.23,3908.88,1st_degree_bad
F001020,Thomas Martin,2022-10-07,2022-11-06,2022-12-24,9313.7,5231.27,4082.43,1st_degree_bad
F004134,Elodie Philippe,2025-07-01,2025-07-31,,4664.09,4664.09,0.0,average
F001327,Hugo Faure,2024-08-07,2024-09-06,2024-09-19,2733.56,2047.33,686.23,average
F000476,Pierre Gauthier,2023-05-01,2023-05-31,2023-06-20,4576.78,3977.29,599.49,average
F004272,Nicolas Perrin,2025-07-03,2025-08-02,2025-09-19,11723.47,1560.82,10162.65,3rd_degree_bad
F001652,Corinne Michel,2025-01-23,2025-02-22,2025-03-14,3094.19,2259.26,834.93,average
F003999,Luc Muller,2023-06-26,2023-07-26,,13244.83,0.0,13244.83,3rd_degree_bad
F004468,Pierre Perrot,2025-07-14,2025-08-13,,3829.3,3563.14,266.16,average
F002611,Jerome Faure,2023-10-07,2023-11-06,2024-01-10,20693.08,9113.38,11579.7,2nd_degree_bad
F002477,Damien Marchand,2023-01-29,2023-02-28,,14685.6,2372.98,12312.62,3rd_degree_bad
F002584,Camille Philippe,2023-10-27,2023-11-26,2023-11-26,1537.47,1190.35,347.12,average
F001374,Elodie Muller,2025-09-07,2025-10-07,2025-11-29,6903.25,3951.16,2952.09,1st_degree_bad
F000740,Olivier Lefevre,2025-01-31,2025-03-02,2025-03-01,3588.95,2887.82,701.13,average
F003619,Vincent Gerard,2022-10-18,2022-11-17,2023-01-14,10074.62,5761.11,4313.51,1st_degree_bad
F002441,Corinne Garcia,2024-11-20,2024-12-20,2024-12-22,2727.16,2287.17,439.99,average
F000868,Thomas Laurent,2024-07-27,2024-08-26,2024-08-25,4906.6,4651.49,255.11,average
F001141,Amelie Gauthier,2024-11-17,2024-12-17,2024-12-18,522.9,509.64,13.26,good
F000998,Olivier Philippe,2023-04-24,2023-05-24,2023-05-21,2021.51,1734.85,286.66,good
F001338,Adrien Gauthier,2025-07-13,2025-08-12,2025-10-05,8345.06,2611.56,5733.5,2nd_degree_bad
F000542,Celine Gerard,2023-06-15,2023-07-15,2023-07-10,4885.03,3569.47,1315.56,average
F001100,Romain Renaud,2023-01-30,2023-03-01,2023-05-03,10294.69,3792.31,6502.38,2nd_degree_bad
F001133,Marie Martin,2022-10-16,2022-11-15,2022-11-12,3213.57,2535.07,678.5,average
F004065,Laura Dubois,2023-08-24,2023-09-23,2023-10-27,7696.55,5923.71,1772.84,1st_degree_bad
F002716,Olivier Chevalier,2025-05-30,2025-06-29,2025-07-15,3020.97,2894.92,126.05,average
F002259,Sarah Garcia,2023-04-25,2023-05-25,2023-05-20,1695.83,1695.83,0.0,excellent
F004751,Aurelie Laurent,2023-05-10,2023-06-09,2023-07-06,4457.23,3836.38,620.85,average
F000060,Antoine David,2024-09-18,2024-10-18,2024-11-19,7050.77,3685.36,3365.41,1st_degree_bad
F002884,Elodie Chevalier,2025-03-21,2025-04-20,2025-05-21,4833.52,4126.94,706.58,average
F001939,Julie Perrot,2023-09-09,2023-10-09,2023-10-04,2496.67,1748.63,748.04,average
F002577,Paul Perrin,2023-07-25,2023-08-24,2023-09-05,3623.27,2608.74,1014.53,average
F004937,Sebastien Gauthier,2024-01-16,2024-02-15,2024-03-04,3784.68,3311.79,472.89,average
F001079,Celine Perrin,2025-01-10,2025-02-09,2025-02-10,1285.08,1073.63,211.45,average
F003250,Helene Rousseau,2024-05-18,2024-06-17,2024-06-15,1287.37,1276.68,10.69,excellent
F003128,Nicolas Petit,2023-01-06,2023-02-05,2023-04-15,3412.72,2130.42,1282.3,1st_degree_bad
F002489,Luc Perrot,2024-07-20,2024-08-19,2024-08-15,780.78,727.73,53.05,good
F000941,Damien Robin,2023-09-14,2023-10-14,,7841.46,2806.39,5035.07,2nd_degree_bad
F001081,Jean Faure,2025-03-28,2025-04-27,2025-05-25,4097.85,2969.09,1128.76,average
F000188,Isabelle Muller,2024-11-26,2024-12-26,2025-02-19,5629.6,2678.31,2951.29,2nd_degree_bad
F002635,Isabelle Moreau,2024-09-30,2024-10-30,2024-12-07,13469.84,7195.38,6274.46,1st_degree_bad
F002086,Luc Rousseau,2023-01-28,2023-02-27,2023-02-26,1549.65,1549.65,0.0,excellent
F002250,Alexandre Muller,2022-10-07,2022-11-06,2022-11-19,1679.09,1325.58,353.51,average
F004891,Amelie Petit,2024-09-18,2024-10-18,2024-11-04,1688.18,1275.13,413.05,average
F002024,Paul Morin,2025-02-14,2025-03-16,2025-04-12,8439.07,4309.8,4129.27,2nd_degree_bad
F003540,Vincent Michel,2023-03-12,2023-04-11,2023-05-09,12779.32,8994.22,3785.1,1st_degree_bad
F004049,Laura Robin,2024-07-17,2024-08-16,2024-08-14,1922.16,1722.63,199.53,good
F003607,Marc Chevalier,2023-11-14,2023-12-14,2023-12-13,20.0,17.88,2.12,average
F000227,Aurelie Lefevre,2023-09-30,2023-10-30,2023-11-26,4867.03,4867.03,0.0,average
F004848,Olivier Marchand,2024-01-02,2024-02-01,2024-03-14,3629.07,3154.85,474.22,average
F001930,Marie Chevalier,2025-07-31,2025-08-30,2025-10-05,12647.17,6620.11,6027.06,2nd_degree_bad
F003056,Elodie Masson,2024-07-25,2024-08-24,2024-11-03,17445.45,6559.84,10885.61,2nd_degree_bad
F004490,Anne Philippe,2024-11-17,2024-12-17,2025-02-07,13888.39,8169.29,5719.1,2nd_degree_bad
F001405,Olivier Garnier,2025-08-02,2025-09-01,2025-08-29,933.43,853.73,79.7,good
F002180,Anne Leclerc,2023-01-02,2023-02-01,2023-01-28,183.47,148.95,34.52,average
F000698,Anne Brun,2022-12-20,2023-01-19,2023-01-20,1669.12,1669.12,0.0,good
F001125,Amelie Garnier,2024-03-27,2024-04-26,2024-04-27,2945.2,2311.98,633.22,average
F003362,Sebastien Martin,2024-07-27,2024-08-26,2024-10-08,3057.34,2674.7,382.64,average
F004136,Sarah Garnier,2024-02-13,2024-03-14,2024-03-15,927.42,874.87,52.55,average
F001779,Romain Faure,2024-06-07,2024-07-07,2024-07-11,3734.06,2811.97,922.09,average
F002859,Marie Garnier,2023-04-25,2023-05-25,,20.0,20.0,0.0,average
F001038,Elodie Guerin,2024-12-27,2025-01-26,2025-03-28,13924.02,4214.78,9709.24,3rd_degree_bad
F004457,Jean Lefevre,2023-10-13,2023-11-12,2024-01-13,13059.64,5202.94,7856.7,2nd_degree_bad
F002257,Sarah Leclerc,2024-06-12,2024-07-12,2024-07-14,1462.35,1462.35,0.0,good
F000314,Camille Moreau,2024-09-07,2024-10-07,2024-10-07,1446.49,1400.08,46.41,good
F002282,Nicolas Guerin,2025-02-14,2025-03-16,2025-06-04,13379.1,3505.35,9873.75,3rd_degree_bad
F001417,Damien Rousseau,2025-02-20,2025-03-22,,17113.12,3526.75,13586.37,3rd_degree_bad
F001037,Elodie Guerin,2024-05-31,2024-06-30,2024-08-06,1143.45,453.32,690.13,3rd_degree_bad
F002160,Amelie David,2024-02-10,2024-03-11,,5520.53,3790.93,1729.6,1st_degree_bad
F004164,Vincent Guerin,2024-05-27,2024-06-26,2024-07-14,1239.27,858.39,380.88,average
F001755,Claire Robin,2023-03-02,2023-04-01,2023-05-24,15390.1,1852.2,13537.9,3rd_degree_bad
F003113,Valerie Chevalier,2025-01-29,2025-02-28,2025-02-23,2422.41,2103.51,318.9,average
F002814,Hugo Bernard,2023-07-26,2023-08-25,,1167.53,1049.88,117.65,average
F002699,Adrien Philippe,2025-03-22,2025-04-21,2025-06-20,10780.18,7509.75,3270.43,1st_degree_bad
F003208,Valerie Martin,2025-01-27,2025-02-26,2025-02-23,2433.96,2433.96,0.0,good
F004351,Manon Rousseau,2023-04-27,2023-05-27,,5857.74,4810.13,1047.61,average
F003432,Isabelle Blanc,2023-07-17,2023-08-16,2023-08-18,1021.89,975.44,46.45,good
F001507,Sarah Gauthier,2023-03-29,2023-04-28,2023-04-26,2498.25,2498.25,0.0,good
F001924,Marie Chevalier,2025-05-01,2025-05-31,2025-08-14,6039.19,2821.62,3217.57,2nd_degree_bad
F000449,Marion Renaud,2023-02-08,2023-03-10,,10139.66,6163.96,3975.7,1st_degree_bad
F004129,Elodie Philippe,2023-09-19,2023-10-19,2023-10-22,4806.77,3888.56,918.21,average
F002529,Emma Garnier,2025-05-01,2025-05-31,2025-05-30,5286.43,4995.75,290.68,average
F004970,Baptiste Martin,2024-11-03,2024-12-03,2024-12-22,9745.17,5640.77,4104.4,1st_degree_bad
F002790,Jean Perrot,2023-08-28,2023-09-27,2023-10-07,11788.11,5252.56,6535.55,1st_degree_bad
F000362,Thomas Marchand,2023-10-01,2023-10-31,,3116.22,3116.22,0.0,average
F002184,Louis Renaud,2024-04-09,2024-05-09,2024-06-26,9242.6,7632.39,1610.21,1st_degree_bad
F001135,Marie Martin,2025-07-12,2025-08-11,2025-08-23,1154.92,836.15,318.77,average
F003881,Isabelle Michel,2024-02-23,2024-03-24,2024-06-12,13336.28,5470.89,7865.39,2nd_degree_bad
F002156,Valerie Dupont,2024-11-20,2024-12-20,,9758.59,2122.84,7635.75,3rd_degree_bad
F001831,Nicolas Faure,2022-12-06,2023-01-05,2023-02-18,2844.37,1152.54,1691.83,2nd_degree_bad
F001054,Damien Garnier,2024-02-10,2024-03-11,2024-03-09,2239.36,2239.36,0.0,good
F000023,Emma Garcia,2024-06-14,2024-07-14,2024-07-10,199.03,199.03,0.0,good
F002067,Anne Renaud,2024-10-21,2024-11-20,2024-12-27,4955.25,3270.12,1685.13,1st_degree_bad
F001654,Corinne Michel,2023-11-03,2023-12-03,2023-12-18,3701.55,3393.87,307.68,average
F002588,Hugo Gauthier,2024-09-01,2024-10-01,2024-10-26,1979.5,1718.67,260.83,average
F003211,Valerie Martin,2025-04-15,2025-05-15,2025-05-22,17.22,14.4,2.82,good
F004303,Damien Morin,2023-08-05,2023-09-04,2023-09-06,774.8,735.52,39.28,good
F004037,Jerome Chevalier,2024-08-12,2024-09-11,2024-11-19,9276.23,4357.73,4918.5,1st_degree_bad
F002326,Manon Marchand,2025-08-25,2025-09-24,,4615.96,3666.24,949.72,average
F000461,Corinne Perrin,2023-12-08,2024-01-07,2024-02-28,9819.56,2432.32,7387.24,2nd_degree_bad
F001068,Damien Muller,2025-09-01,2025-10-01,2025-10-01,932.44,802.78,129.66,average
F000088,Louis Michel,2024-05-17,2024-06-16,2024-07-11,8366.79,4800.64,3566.15,2nd_degree_bad
F001431,Marie Gerard,2023-08-25,2023-09-24,2023-11-27,10705.94,380.63,10325.31,3rd_degree_bad
F002648,Amelie Guerin,2023-12-06,2024-01-05,2024-02-12,1096.51,882.61,213.9,average
F000283,Aurelie Perrin,2025-02-24,2025-03-26,,62.34,53.25,9.09,average
F000463,Corinne Perrin,2025-01-11,2025-02-10,2025-04-09,10741.24,4509.4,6231.84,2nd_degree_bad
F000213,Anne Laurent,2023-12-26,2024-01-25,2024-03-15,13318.37,7275.7,6042.67,1st_degree_bad
F002500,Valerie Leclerc,2023-12-10,2024-01-09,2024-03-10,7356.09,1949.77,5406.32,2nd_degree_bad
F001369,Marie Brun,2024-05-22,2024-06-21,2024-08-28,8493.51,5287.3,3206.21,1st_degree_bad
F000235,Pierre Robin,2023-11-07,2023-12-07,2023-12-04,914.79,914.79,0.0,excellent
F002771,Jerome Martin,2024-04-17,2024-05-17,2024-07-12,6725.82,4481.99,2243.83,1st_degree_bad
F000598,Celine Masson,2024-03-23,2024-04-22,2024-05-28,13550.05,2774.2,10775.85,3rd_degree_bad
F004421,Sarah Bernard,2024-03-28,2024-04-27,2024-06-20,3205.24,2821.34,383.9,average
F002251,Alexandre Muller,2024-03-21,2024-04-20,2024-04-29,1681.51,1332.46,349.05,average
F004032,Luc Garnier,2024-07-31,2024-08-30,2024-10-28,13171.3,3660.87,9510.43,2nd_degree_bad
F002284,Nicolas Guerin,2024-07-22,2024-08-21,2024-09-16,13049.19,4433.04,8616.15,3rd_degree_bad
F000663,Stephane Marchand,2022-11-11,2022-12-11,2022-12-06,1559.22,1559.22,0.0,good
F004964,Antoine Lefevre,2023-01-01,2023-01-31,2023-04-03,8901.34,5983.49,2917.85,1st_degree_bad
F002286,Nicolas Guerin,2022-11-12,2022-12-12,2023-03-16,17497.88,4789.63,12708.25,3rd_degree_bad
F004717,Nicolas Muller,2023-07-08,2023-08-07,2023-10-20,18573.83,7066.78,11507.05,2nd_degree_bad
F003194,Adrien Michel,2025-07-15,2025-08-14,2025-08-10,14716.48,5767.97,8948.51,2nd_degree_bad
F002504,Valerie Leclerc,2023-01-05,2023-02-04,2023-04-06,10013.48,3456.79,6556.69,2nd_degree_bad
F004044,Jerome Chevalier,2023-06-09,2023-07-09,,3724.96,2167.87,1557.09,1st_degree_bad
F000780,Luc Perrin,2024-02-03,2024-03-04,2024-02-28,799.1,799.1,0.0,excellent
F004020,Celine Morin,2023-07-24,2023-08-23,2023-10-12,3601.67,1886.45,1715.22,1st_degree_bad
F003427,Baptiste Renaud,2022-11-21,2022-12-21,2022-12-17,2141.39,1967.46,173.93,average
F004307,Paul David,2025-05-14,2025-06-13,2025-07-23,10588.45,6958.47,3629.98,1st_degree_bad
F003197,Marie Michel,2023-08-03,2023-09-02,,6424.12,1857.86,4566.26,2nd_degree_bad
F004836,Valerie Petit,2023-11-12,2023-12-12,2023-12-13,1524.86,1524.86,0.0,good
F000686,Jerome Bernard,2025-07-20,2025-08-19,2025-11-03,8472.41,3521.44,4950.97,2nd_degree_bad
F003170,Claire Faure,2023-08-18,2023-09-17,2023-10-26,1828.9,1366.7,462.2,average
F003927,Jean Perrin,2023-07-22,2023-08-21,2023-09-13,2062.96,1641.18,421.78,average
F003435,Stephane Faure,2023-03-19,2023-04-18,,5887.12,3204.3,2682.82,1st_degree_bad
F002172,Amelie Bernard,2022-09-19,2022-10-19,,2013.15,1501.68,511.47,average
F003690,Celine Muller,2023-08-17,2023-09-16,2023-10-09,3165.16,3049.8,115.36,average
F001851,Nicolas Leclerc,2023-07-31,2023-08-30,,18407.68,3219.62,15188.06,2nd_degree_bad
F000488,Vincent Moreau,2023-08-14,2023-09-13,2023-09-12,1993.39,1720.15,273.24,average
F001689,Isabelle Gerard,2025-03-27,2025-04-26,2025-04-24,707.11,707.11,0.0,average
F002231,Thomas Renaud,2022-10-08,2022-11-07,2022-11-09,942.08,745.88,196.2,average
F003265,Anne Chevalier,2023-03-19,2023-04-18,2023-04-17,6523.43,3641.59,2881.84,1st_degree_bad
F002321,Manon Marchand,2025-06-24,2025-07-24,2025-08-05,1454.54,1206.6,247.94,average
F000783,Hugo Masson,2023-01-09,2023-02-08,,9968.67,3417.27,6551.4,1st_degree_bad
F000522,Helene Philippe,2023-06-18,2023-07-18,2023-07-14,1055.11,1016.08,39.03,good
F000523,Helene Philippe,2024-05-18,2024-06-17,2024-06-14,2560.35,2560.35,0.0,good
F002838,Luc Gauthier,2024-02-11,2024-03-12,,16263.64,4658.41,11605.23,3rd_degree_bad
F004540,Hugo Perrot,2024-10-11,2024-11-10,2025-02-05,14464.64,4287.39,10177.25,2nd_degree_bad
F002399,Manon Perrin,2023-07-11,2023-08-10,2023-10-09,4772.4,2263.78,2508.62,1st_degree_bad
F002208,Hugo Michel,2024-12-28,2025-01-27,2025-02-23,3566.57,2406.23,1160.34,average
F003478,Stephane Petit,2025-03-20,2025-04-19,2025-06-25,8991.68,6329.11,2662.57,2nd_degree_bad
F003553,Isabelle David,2024-05-16,2024-06-15,2024-06-15,1499.9,1185.71,314.19,average
F004088,Paul Faure,2024-11-24,2024-12-24,,6507.81,2173.76,4334.05,2nd_degree_bad
F002823,Pierre Philippe,2023-03-31,2023-04-30,2023-05-02,2792.73,2516.28,276.45,average
F001512,Camille Robin,2022-11-07,2022-12-07,2023-01-19,9082.27,5383.71,3698.56,1st_degree_bad
F001883,Sarah David,2022-09-21,2022-10-21,2022-11-21,9375.86,2708.09,6667.77,2nd_degree_bad
F000652,Corinne Gerard,2024-07-22,2024-08-21,,30.0,15.88,14.12,1st_degree_bad
F004931,Corinne Martin,2025-04-17,2025-05-17,2025-05-19,2456.53,2456.53,0.0,good
F003090,Damien Michel,2024-02-03,2024-03-04,2024-03-06,2362.12,2362.12,0.0,excellent
F000370,Louis Gauthier,2023-08-28,2023-09-27,2023-12-08,9653.87,3645.09,6008.78,2nd_degree_bad
F004998,Marion Dubois,2023-10-11,2023-11-10,2024-01-27,10319.97,3515.35,6804.62,2nd_degree_bad
F000119,Amelie Masson,2024-02-24,2024-03-25,2024-05-23,15615.74,4133.86,11481.88,3rd_degree_bad
F003321,Paul Masson,2024-09-05,2024-10-05,2024-10-03,591.85,431.04,160.81,average
F003035,Manon Dupont,2025-01-19,2025-02-18,2025-04-11,9680.89,4352.59,5328.3,1st_degree_bad
F002217,Damien Blanc,2024-02-02,2024-03-03,2024-02-29,1219.16,1093.49,125.67,excellent
F003543,Vincent Michel,2023-09-16,2023-10-16,2023-11-28,8741.59,5333.12,3408.47,1st_degree_bad
F001614,Jerome David,2024-01-02,2024-02-01,2024-03-21,8655.22,3692.17,4963.05,2nd_degree_bad
F003152,Amelie Dupont,2023-06-22,2023-07-22,2023-07-21,1300.39,1079.78,220.61,average
F000963,Valerie Michel,2023-04-12,2023-05-12,2023-06-29,6902.97,3793.69,3109.28,1st_degree_bad
F002511,Stephane Gauthier,2024-03-05,2024-04-04,2024-05-22,14880.05,3582.61,11297.44,3rd_degree_bad
F003832,Adrien Robin,2023-07-18,2023-08-17,2023-10-25,10721.81,3821.2,6900.61,2nd_degree_bad
F002824,Pierre Philippe,2025-04-27,2025-05-27,2025-06-16,1832.2,1753.98,78.22,average
F004344,Nathalie Robin,2025-07-28,2025-08-27,2025-08-26,2730.8,2118.88,611.92,average
F003033,Manon Dupont,2024-02-09,2024-03-10,2024-04-18,4042.48,2489.03,1553.45,1st_degree_bad
F002416,Marc Dubois,2024-11-06,2024-12-06,2024-12-16,1466.85,1084.52,382.33,average
F004655,Jean Robin,2023-02-16,2023-03-18,2023-04-24,7234.14,4640.67,2593.47,1st_degree_bad
F004237,Nathalie Marchand,2023-08-01,2023-08-31,2023-08-28,2184.5,1850.26,334.24,average
F002186,Louis Renaud,2025-05-06,2025-06-05,2025-08-08,3454.66,1837.89,1616.77,1st_degree_bad
F003670,Camille Garnier,2023-03-07,2023-04-06,2023-06-08,18513.47,8469.55,10043.92,2nd_degree_bad
