id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F0013754,Isabelle Philippe6049,2025-03-10,2025-04-09,2025-04-06,899.33,754.02,145.31,good
F0010026,Nicolas Petit4137,2023-10-17,2023-11-16,2023-11-11,4238.9,3533.29,705.61,average
F0003687,Thomas Bernard8733,2025-08-18,2025-09-17,2025-11-06,20625.59,4900.09,15725.5,3rd_degree_bad
F0010972,Marc Laurent4507,2024-02-21,2024-03-22,2024-05-20,19800.99,8687.86,11113.13,2nd_degree_bad
F0003255,Pierre Dupont8345,2023-03-21,2023-04-20,2023-04-19,2464.79,2464.79,0.0,good
F0004247,Claire Martin822,2024-10-27,2024-11-26,2024-11-28,2551.0,2380.19,170.81,good
F0012977,Marc Petit2412,2024-12-06,2025-01-05,2025-01-06,4378.95,4098.43,280.52,average
F0000303,Alexandre Philippe4418,2025-09-10,2025-10-10,2025-10-10,3315.44,3028.5,286.94,average
F0002850,Camille Moreau5194,2023-03-17,2023-04-16,,10164.78,2324.36,7840.42,3rd_degree_bad
F0002005,Claire Blanc2770,2023-09-12,2023-10-12,2023-12-25,9913.91,2288.58,7625.33,3rd_degree_bad
F0017284,Camille Muller2136,2023-05-20,2023-06-19,2023-08-25,9837.53,2486.91,7350.62,3rd_degree_bad
F0004785,Marc Philippe2727,2023-07-17,2023-08-16,2023-08-17,4209.1,4159.72,49.38,good
F0008662,Pierre Rousseau4369,2022-11-04,2022-12-04,2022-12-28,1985.26,1758.53,226.73,average
F0016958,Sophie Renaud5208,2023-12-03,2024-01-02,2024-01-02,3006.84,2480.53,526.31,average
F0006126,Marc Garcia4249,2022-09-26,2022-10-26,2022-12-20,19054.27,7103.24,11951.03,2nd_degree_bad
F0002839,Emma Renaud7097,2023-11-26,2023-12-26,2024-03-08,7122.79,3445.1,3677.69,2nd_degree_bad
F0007190,Anne Muller4683,2023-10-06,2023-11-05,,13957.47,3003.62,10953.85,3rd_degree_bad
F0000991,Paul Philippe804,2023-04-24,2023-05-24,2023-06-12,2033.86,1824.04,209.82,average
F0018156,Sophie Petit9783,2024-07-30,2024-08-29,2024-10-26,10729.73,1675.58,9054.15,3rd_degree_bad
F0011259,Louis Moreau8844,2024-05-13,2024-06-12,,2771.2,2352.24,418.96,average
F0013368,Louis Faure5690,2023-11-21,2023-12-21,2023-12-30,4768.98,4261.49,507.49,average
F0004941,Emma Lefevre1157,2025-03-14,2025-04-13,2025-04-12,4484.54,4242.33,242.21,average
F0007575,Emma Philippe185,2023-12-03,2024-01-02,2023-12-29,2044.18,1816.44,227.74,good
F0015089,Claire Petit8836,2024-08-18,2024-09-17,2024-11-14,8148.29,1017.86,7130.43,3rd_degree_bad
F0010124,Laura Laurent4889,2023-11-02,2023-12-02,2023-11-28,2733.72,2291.29,442.43,average
F0018286,Louis Dubois183,2022-12-10,2023-01-09,2023-03-02,8939.3,3448.21,5491.09,2nd_degree_bad
F0005092,Sophie Bernard3268,2024-01-25,2024-02-24,2024-05-20,12072.81,2136.38,9936.43,3rd_degree_bad
F0004416,Sarah Brun4481,2024-07-16,2024-08-15,2024-10-23,12962.04,2224.38,10737.66,3rd_degree_bad
F0016669,Isabelle Renaud9327,2025-03-18,2025-04-17,2025-07-06,15909.9,3316.72,12593.18,3rd_degree_bad
F0012413,Anne Guerin3272,2025-01-07,2025-02-06,2025-04-28,5867.8,561.3,5306.5,3rd_degree_bad
F0014399,Louis Masson9512,2025-03-05,2025-04-04,2025-04-15,2523.83,2444.38,79.45,good
F0019922,Sophie Blanc8033,2024-02-13,2024-03-14,2024-05-02,8930.42,5232.6,3697.82,1st_degree_bad
F0015390,Pierre Brun2652,2024-08-31,2024-09-30,,6759.87,2471.02,4288.85,2nd_degree_bad
F0011590,Laura Brun5085,2022-10-20,2022-11-19,2023-01-27,10219.74,3892.85,6326.89,2nd_degree_bad
F0018912,Antoine Lefevre8074,2023-09-04,2023-10-04,,3775.81,3283.11,492.7,average
F0001668,Anne Faure8957,2025-01-24,2025-02-23,2025-04-09,16564.96,6114.88,10450.08,2nd_degree_bad
F0002810,Marie Laurent3995,2024-05-23,2024-06-22,2024-08-07,4227.46,1799.07,2428.39,2nd_degree_bad
F0017643,Julie Martin301,2023-12-02,2024-01-01,2024-02-04,3568.03,2804.74,763.29,average
F0017356,Louis Muller9388,2022-11-04,2022-12-04,2022-12-04,2426.93,2316.46,110.47,good
F0018055,Sarah Masson6855,2024-04-19,2024-05-19,2024-05-15,3033.0,2586.75,446.25,average
F0015439,Marie Lefevre3739,2022-11-14,2022-12-14,2022-12-15,2547.34,2333.51,213.83,good
F0013321,Marie Garcia4967,2023-12-17,2024-01-16,2024-01-16,3701.96,3581.4,120.56,good
F0005174,Julie Brun3712,2023-11-21,2023-12-21,2024-02-16,3290.46,2006.26,1284.2,1st_degree_bad
F0001932,Antoine Faure4038,2025-02-14,2025-03-16,2025-05-29,18686.77,3629.96,15056.81,3rd_degree_bad
F0015852,Paul Muller3936,2025-03-19,2025-04-18,2025-04-18,14659.51,5709.05,8950.46,2nd_degree_bad
F0004039,Emma Guerin7756,2025-03-07,2025-04-06,2025-05-29,10926.79,6171.2,4755.59,1st_degree_bad
F0016241,Luc Bernard6550,2025-09-15,2025-10-15,,12905.81,2849.52,10056.29,3rd_degree_bad
F0016083,Antoine Dubois9075,2025-08-26,2025-09-25,2025-09-29,2010.42,1716.28,294.14,average
F0016069,Camille Bernard8890,2024-06-13,2024-07-13,2024-07-12,1871.81,1871.81,0.0,excellent
F0000926,Emma Guerin2400,2023-07-23,2023-08-22,2023-10-18,7417.4,1309.02,6108.38,3rd_degree_bad
F0002344,Luc Martin5102,2025-03-03,2025-04-02,2025-03-30,4247.5,2275.17,1972.33,1st_degree_bad
F0002699,Sophie Muller7809,2024-08-09,2024-09-08,2024-09-06,2662.38,2402.05,260.33,average
F0010282,Camille Brun2451,2025-05-08,2025-06-07,2025-06-06,597.0,543.07,53.93,average
F0009965,Laura Bernard3596,2024-06-04,2024-07-04,2024-07-03,305.84,277.73,28.11,good
F0004719,Nicolas Brun6091,2025-02-21,2025-03-23,2025-05-05,3912.38,3300.67,611.71,average
F0002331,Antoine Garcia7780,2025-02-27,2025-03-29,2025-06-10,10826.32,5089.17,5737.15,2nd_degree_bad
F0014959,Camille Dubois4869,2024-08-12,2024-09-11,2024-11-08,8557.68,2972.11,5585.57,2nd_degree_bad
F0000494,Jean Brun4597,2023-07-28,2023-08-27,2023-08-28,2401.54,2401.54,0.0,excellent
F0006597,Anne Guerin4186,2025-05-19,2025-06-18,2025-06-16,2119.3,2002.46,116.84,good
F0019914,Emma Dupont285,2022-11-03,2022-12-03,2022-12-03,2566.17,2508.29,57.88,good
F0012614,Anne Guerin1648,2025-05-12,2025-06-11,2025-07-15,3342.91,2708.95,633.96,average
F0008215,Camille Garcia2044,2025-07-17,2025-08-16,,7641.98,2929.51,4712.47,2nd_degree_bad
F0019197,Louis Dupont3500,2023-12-18,2024-01-17,2024-01-15,1548.67,1267.21,281.46,average
F0016233,Luc Bernard6550,2024-06-07,2024-07-07,2024-09-01,17260.87,3764.95,13495.92,3rd_degree_bad
F0013424,Anne Garcia3465,2023-09-14,2023-10-14,2023-10-10,1551.85,1349.79,202.06,good
F0001909,Antoine Marchand2991,2022-11-28,2022-12-28,2022-12-29,1188.8,1188.8,0.0,good
F0003197,Marie Marchand9597,2024-11-14,2024-12-14,2025-03-04,20641.54,3489.68,17151.86,3rd_degree_bad
F0007768,Paul Blanc5830,2023-01-26,2023-02-25,2023-05-05,11019.4,2046.27,8973.13,3rd_degree_bad
F0018440,Luc Rousseau5601,2024-08-15,2024-09-14,2024-09-16,587.11,516.18,70.93,good
F0002608,Jean Blanc7278,2023-12-17,2024-01-16,2024-03-23,15951.96,2964.43,12987.53,3rd_degree_bad
F0009367,Emma Marchand7594,2024-05-04,2024-06-03,2024-08-31,15964.43,4127.16,11837.27,3rd_degree_bad
F0010950,Thomas Renaud4439,2024-04-07,2024-05-07,,8219.18,1042.49,7176.69,3rd_degree_bad
F0006864,Marie Michel910,2024-01-21,2024-02-20,2024-03-06,4843.41,4473.52,369.89,average
F0009220,Laura Faure2371,2024-05-12,2024-06-11,2024-06-10,2929.16,2929.16,0.0,good
F0004357,Jean Petit4288,2023-05-25,2023-06-24,,6605.43,3912.19,2693.24,1st_degree_bad
F0004813,Sarah Marchand9369,2022-10-12,2022-11-11,2023-01-21,16085.73,4840.23,11245.5,2nd_degree_bad
F0013875,Julie Renaud9924,2023-03-18,2023-04-17,2023-06-13,15961.77,5122.38,10839.39,2nd_degree_bad
F0003450,Julie Michel5332,2024-02-08,2024-03-09,2024-05-08,18515.06,7396.34,11118.72,2nd_degree_bad
F0013940,Pierre Lefevre2478,2023-07-29,2023-08-28,2023-08-30,1742.19,1742.19,0.0,good
F0005654,Sophie Rousseau8186,2023-10-22,2023-11-21,2024-01-09,12661.59,3948.7,8712.89,2nd_degree_bad
F0005612,Claire Renaud2657,2023-02-24,2023-03-26,,13025.66,1971.31,11054.35,3rd_degree_bad
F0016270,Thomas Masson2538,2023-01-23,2023-02-22,2023-05-16,5214.33,1219.35,3994.98,3rd_degree_bad
F0003834,Antoine Bernard990,2024-07-28,2024-08-27,2024-08-26,1477.42,1424.35,53.07,good
F0008791,Antoine Masson1641,2025-02-15,2025-03-17,2025-06-03,15474.14,4274.9,11199.24,3rd_degree_bad
F0014472,Alexandre Lefevre1075,2023-09-29,2023-10-29,2023-12-20,4158.04,952.64,3205.4,3rd_degree_bad
F0002969,Marie Rousseau576,2023-04-21,2023-05-21,2023-05-23,2587.59,2320.16,267.43,average
F0008897,Julie Masson7534,2023-08-29,2023-09-28,2023-09-23,2794.37,2297.72,496.65,average
F0005036,Camille Masson2002,2023-10-23,2023-11-22,2024-01-14,4352.64,734.17,3618.47,3rd_degree_bad
F0004946,Pierre Petit7207,2023-08-25,2023-09-24,2023-11-29,10017.2,1285.12,8732.08,3rd_degree_bad
F0008230,Claire Michel778,2022-10-05,2022-11-04,2022-12-26,10477.47,3122.86,7354.61,3rd_degree_bad
F0000252,Alexandre Dupont706,2025-02-06,2025-03-08,2025-05-08,10837.99,4764.31,6073.68,2nd_degree_bad
F0011699,Paul Philippe1711,2024-10-20,2024-11-19,2024-12-04,1646.99,1526.7,120.29,good
F0014434,Camille Bernard3910,2023-02-23,2023-03-25,2023-06-02,12299.09,2621.66,9677.43,3rd_degree_bad
F0015073,Luc Petit2282,2024-07-24,2024-08-23,2024-08-22,6023.74,5334.92,688.82,average
F0008052,Paul Rousseau5698,2025-03-29,2025-04-28,2025-04-23,2808.12,2517.59,290.53,good
F0003922,Claire Dupont1700,2024-11-26,2024-12-26,2025-02-07,4457.62,3598.2,859.42,average
F0010048,Marc Bernard9034,2025-06-04,2025-07-04,2025-06-29,4469.59,3565.92,903.67,average
F0004068,Louis Masson2215,2024-03-16,2024-04-15,2024-06-02,7856.23,3922.99,3933.24,2nd_degree_bad
F0009669,Nicolas Muller7609,2025-04-05,2025-05-05,2025-07-08,12463.92,5163.11,7300.81,2nd_degree_bad
F0004716,Antoine Dubois9733,2024-10-05,2024-11-04,2024-12-24,13840.51,8420.45,5420.06,1st_degree_bad
F0019394,Julie Marchand3654,2023-08-07,2023-09-06,2023-10-27,18497.42,5856.39,12641.03,2nd_degree_bad
F0005325,Sarah Bernard5912,2023-09-08,2023-10-08,2023-10-05,3463.21,3086.89,376.32,good
F0001597,Luc Marchand1064,2023-10-08,2023-11-07,2024-01-03,4284.94,2565.19,1719.75,1st_degree_bad
F0017748,Alexandre Muller2029,2023-11-26,2023-12-26,2024-02-29,8841.3,1684.96,7156.34,3rd_degree_bad
F0007981,Marie Blanc6806,2022-12-02,2023-01-01,2022-12-29,2650.21,2225.13,425.08,average
F0002743,Laura Masson9965,2024-07-10,2024-08-09,2024-09-23,7748.46,4145.72,3602.74,1st_degree_bad
F0012578,Antoine Marchand171,2023-03-25,2023-04-24,2023-07-14,8988.56,1701.87,7286.69,3rd_degree_bad
F0009827,Paul Brun4250,2025-01-05,2025-02-04,2025-03-21,15353.89,8362.07,6991.82,1st_degree_bad
F0010640,Marc Bernard1868,2024-12-01,2024-12-31,2025-03-01,13404.05,8914.65,4489.4,1st_degree_bad
F0013718,Laura Bernard9294,2025-01-13,2025-02-12,2025-04-22,11795.98,4341.54,7454.44,2nd_degree_bad
F0004269,Marie Laurent293,2023-09-06,2023-10-06,,12001.06,2027.01,9974.05,3rd_degree_bad
F0008361,Louis Masson6887,2023-01-18,2023-02-17,2023-04-11,11569.0,1458.48,10110.52,3rd_degree_bad
F0013185,Paul Renaud1444,2025-01-17,2025-02-16,2025-04-15,10239.94,1925.24,8314.7,3rd_degree_bad
F0007003,Marc Muller9061,2024-12-15,2025-01-14,2025-01-23,2914.65,2498.64,416.01,good
F0008472,Julie Philippe1045,2023-03-19,2023-04-18,2023-04-26,767.39,704.86,62.53,good
F0010507,Julie Blanc3980,2025-02-06,2025-03-08,2025-03-10,3631.25,3476.25,155.0,good
F0006343,Julie Masson957,2025-01-05,2025-02-04,2025-03-26,14525.65,3467.83,11057.82,3rd_degree_bad
F0015935,Alexandre Moreau5175,2024-06-22,2024-07-22,2024-08-14,3698.2,2958.02,740.18,average
F0012489,Luc Renaud2429,2024-08-09,2024-09-08,2024-09-10,10.0,10.0,0.0,excellent
F0019239,Jean Martin8609,2025-06-28,2025-07-28,,20.0,17.14,2.86,average
F0017775,Luc Faure3969,2024-12-23,2025-01-22,2025-04-06,15230.69,6112.28,9118.41,2nd_degree_bad
F0007522,Emma Blanc7508,2023-05-17,2023-06-16,2023-08-21,19014.77,4031.71,14983.06,3rd_degree_bad
F0017341,Pierre Muller8541,2024-10-19,2024-11-18,2024-11-20,3924.71,3924.71,0.0,good
F0001697,Pierre Blanc750,2023-06-15,2023-07-15,2023-09-26,14180.86,3573.14,10607.72,3rd_degree_bad
F0000431,Emma Philippe7773,2024-07-17,2024-08-16,2024-10-17,10349.35,4683.46,5665.89,2nd_degree_bad
F0010370,Sophie Rousseau2615,2025-05-25,2025-06-24,2025-08-29,10960.19,5417.17,5543.02,2nd_degree_bad
F0008480,Jean Petit1479,2023-06-10,2023-07-10,2023-07-07,1739.79,1564.77,175.02,good
F0000227,Pierre Moreau502,2022-10-14,2022-11-13,2023-01-07,9343.15,6884.62,2458.53,1st_degree_bad
F0003951,Isabelle Marchand2305,2024-03-07,2024-04-06,2024-06-04,2546.33,1571.11,975.22,1st_degree_bad
F0005208,Luc Muller486,2024-10-08,2024-11-07,2024-11-03,799.8,710.09,89.71,average
F0018729,Laura Petit3218,2023-02-02,2023-03-04,2023-05-17,20745.37,3984.51,16760.86,3rd_degree_bad
F0010110,Camille Laurent6333,2023-12-11,2024-01-10,2024-03-15,11257.83,4455.45,6802.38,2nd_degree_bad
F0002494,Camille Dupont9189,2023-10-15,2023-11-14,,7266.9,4376.6,2890.3,1st_degree_bad
F0004717,Antoine Dubois9733,2024-09-26,2024-10-26,2024-10-27,8038.97,5319.65,2719.32,1st_degree_bad
F0002496,Camille Dupont9189,2022-09-27,2022-10-27,2022-12-12,8078.13,5473.03,2605.1,1st_degree_bad
F0002365,Isabelle Dupont3511,2024-01-10,2024-02-09,2024-03-04,2602.01,2602.01,0.0,average
F0008873,Nicolas Bernard978,2024-12-12,2025-01-11,,9355.01,1318.61,8036.4,3rd_degree_bad
F0008365,Anne Bernard3109,2024-09-02,2024-10-02,2024-09-28,2598.71,2408.33,190.38,good
F0011169,Julie Dupont7656,2024-09-14,2024-10-14,2024-10-10,884.1,884.1,0.0,excellent
F0001832,Marie Blanc4581,2024-11-20,2024-12-20,2024-12-30,2300.07,2103.86,196.21,good
F0015729,Alexandre Masson918,2025-09-12,2025-10-12,,3502.1,2861.9,640.2,average
F0016772,Nicolas Bernard177,2024-08-26,2024-09-25,2024-09-25,2170.95,2068.39,102.56,good
F0000901,Claire Guerin6143,2023-11-11,2023-12-11,2023-12-11,4892.01,3026.22,1865.79,1st_degree_bad
F0019926,Sophie Blanc8033,2023-02-18,2023-03-20,2023-05-15,9109.09,6078.49,3030.6,1st_degree_bad
F0015895,Paul Marchand5353,2025-04-01,2025-05-01,2025-05-17,2427.07,2077.2,349.87,average
F0012843,Marie Lefevre6789,2024-10-31,2024-11-30,2024-11-30,2704.61,2704.61,0.0,good
F0016965,Nicolas Moreau7722,2025-04-06,2025-05-06,2025-05-08,2405.23,2265.5,139.73,good
F0007097,Anne Moreau3957,2023-02-25,2023-03-27,2023-05-26,11063.16,7167.23,3895.93,1st_degree_bad
F0015564,Paul Blanc5439,2023-01-03,2023-02-02,2023-03-05,257.35,224.84,32.51,average
F0013298,Camille Philippe9948,2022-10-12,2022-11-11,2023-01-04,17023.73,2228.9,14794.83,3rd_degree_bad
F0015139,Nicolas Moreau6897,2023-07-02,2023-08-01,2023-08-03,2619.47,2306.14,313.33,average
F0017965,Claire Michel6570,2024-01-09,2024-02-08,2024-02-09,3937.76,3412.77,524.99,average
F0003212,Emma Brun9558,2025-09-04,2025-10-04,,1325.46,1082.61,242.85,average
F0000836,Jean Michel4251,2023-06-18,2023-07-18,2023-09-05,4086.56,2332.81,1753.75,1st_degree_bad
F0018303,Isabelle Muller7183,2023-07-13,2023-08-12,2023-10-04,9980.07,5156.03,4824.04,1st_degree_bad
F0003986,Claire Rousseau4694,2024-05-12,2024-06-11,2024-06-13,1547.19,1358.98,188.21,average
F0016987,Anne Martin9420,2024-08-12,2024-09-11,2024-09-18,3146.13,2627.88,518.25,average
F0003484,Paul Guerin7415,2025-03-13,2025-04-12,2025-05-16,2606.4,2268.18,338.22,average
F0010966,Thomas Marchand230,2024-03-22,2024-04-21,2024-07-14,12327.56,1457.92,10869.64,3rd_degree_bad
F0001166,Sophie Philippe5743,2023-07-08,2023-08-07,,5902.3,3676.47,2225.83,1st_degree_bad
F0012924,Julie Moreau755,2022-10-27,2022-11-26,2023-01-22,17248.49,4858.22,12390.27,2nd_degree_bad
F0003773,Nicolas Brun9628,2025-03-20,2025-04-19,2025-04-15,1033.57,1033.57,0.0,excellent
F0008770,Claire Laurent8526,2025-05-24,2025-06-23,2025-06-18,2866.32,2817.85,48.47,good
F0012454,Luc Laurent6142,2024-03-17,2024-04-16,2024-04-16,2647.92,2202.48,445.44,average
F0006899,Thomas Garcia1877,2023-07-07,2023-08-06,2023-08-15,3005.44,2486.61,518.83,average
F0007317,Luc Martin2726,2023-03-10,2023-04-09,2023-05-25,7125.63,4230.36,2895.27,1st_degree_bad
F0019688,Louis Moreau1218,2024-03-02,2024-04-01,2024-05-21,5322.99,3436.24,1886.75,1st_degree_bad
F0016439,Camille Muller5239,2024-09-02,2024-10-02,2024-10-01,947.14,934.96,12.18,good
F0001185,Anne Philippe7154,2024-03-28,2024-04-27,2024-05-11,4633.33,4090.34,542.99,average
F0019238,Jean Martin8609,2025-01-19,2025-02-18,,2285.27,1978.14,307.13,average
F0014605,Pierre Laurent3313,2024-12-15,2025-01-14,,20162.76,5997.62,14165.14,2nd_degree_bad
F0003057,Antoine Guerin6428,2025-04-08,2025-05-08,2025-07-22,10732.65,2588.32,8144.33,3rd_degree_bad
F0009395,Camille Michel3723,2023-07-15,2023-08-14,2023-08-10,3299.05,3299.05,0.0,excellent
F0003242,Laura Guerin5261,2023-01-04,2023-02-03,2023-03-26,7629.51,1677.4,5952.11,3rd_degree_bad
F0011956,Pierre Philippe2992,2023-11-02,2023-12-02,2023-12-02,3551.04,3182.06,368.98,good
F0003544,Paul Garcia2521,2022-12-09,2023-01-08,2023-03-30,16090.77,3335.74,12755.03,3rd_degree_bad
F0009488,Laura Blanc6964,2024-10-01,2024-10-31,2024-12-18,18415.34,7274.57,11140.77,2nd_degree_bad
F0003061,Antoine Guerin6428,2024-08-02,2024-09-01,2024-11-23,15474.33,3574.59,11899.74,3rd_degree_bad
F0007032,Emma Rousseau2971,2023-05-20,2023-06-19,2023-09-14,17785.15,2102.87,15682.28,3rd_degree_bad
F0014077,Anne Philippe7154,2023-08-06,2023-09-05,2023-11-29,11133.54,1399.14,9734.4,3rd_degree_bad
F0000478,Sarah Masson1399,2023-05-25,2023-06-24,2023-08-18,5500.92,3699.08,1801.84,1st_degree_bad
F0000245,Antoine Moreau4444,2024-02-08,2024-03-09,2024-03-04,2916.66,2604.21,312.45,good
F0018550,Julie Rousseau6682,2024-04-13,2024-05-13,2024-05-14,3241.98,2729.53,512.45,average
F0009432,Paul Michel8130,2024-12-24,2025-01-23,2025-03-25,14411.39,2047.52,12363.87,3rd_degree_bad
F0016685,Isabelle Renaud9327,2022-11-13,2022-12-13,2023-02-07,9771.66,1704.28,8067.38,3rd_degree_bad
F0014561,Alexandre Renaud7288,2023-08-19,2023-09-18,2023-09-13,836.87,802.35,34.52,excellent
F0008776,Anne Martin633,2023-11-05,2023-12-05,2024-01-28,3495.79,2052.04,1443.75,1st_degree_bad
F0010911,Marc Moreau4003,2024-01-08,2024-02-07,,965.08,796.2,168.88,average
F0009236,Camille Martin1814,2023-10-26,2023-11-25,2023-11-26,1203.06,1042.73,160.33,good
F0017150,Emma Moreau3087,2022-09-26,2022-10-26,2022-11-17,674.42,571.02,103.4,average
F0003683,Thomas Bernard8733,2024-05-25,2024-06-24,2024-09-22,9853.52,2795.35,7058.17,3rd_degree_bad
F0006337,Julie Masson957,2024-12-21,2025-01-20,2025-04-13,13338.93,2301.87,11037.06,3rd_degree_bad
F0016240,Luc Bernard6550,2023-11-17,2023-12-17,,7105.23,1926.01,5179.22,3rd_degree_bad
F0009563,Isabelle Blanc2709,2023-10-05,2023-11-04,2023-12-21,9142.8,4863.92,4278.88,1st_degree_bad
F0003685,Thomas Bernard8733,2025-05-30,2025-06-29,,18699.12,5208.47,13490.65,3rd_degree_bad
F0014121,Thomas Garcia1405,2022-11-29,2022-12-29,2023-02-14,5288.24,3395.14,1893.1,1st_degree_bad
F0013621,Emma Brun715,2022-10-24,2022-11-23,2022-11-21,3125.19,3029.7,95.49,good
F0012405,Louis Laurent2643,2025-03-19,2025-04-18,2025-04-18,1643.11,1473.09,170.02,good
F0013803,Julie Philippe5443,2024-05-06,2024-06-05,2024-08-19,10611.84,5005.16,5606.68,2nd_degree_bad
F0006272,Emma Bernard6474,2024-07-16,2024-08-15,2024-08-14,784.04,731.21,52.83,good
F0016655,Sophie Lefevre5042,2025-05-04,2025-06-03,2025-05-31,4720.96,4268.2,452.76,good
F0006093,Julie Muller7253,2023-02-10,2023-03-12,2023-06-07,15744.38,3836.97,11907.41,3rd_degree_bad
F0007085,Antoine Guerin4685,2024-10-23,2024-11-22,2025-01-16,11560.48,5859.77,5700.71,2nd_degree_bad
F0019497,Sophie Martin8722,2023-03-25,2023-04-24,2023-07-20,7327.13,1359.96,5967.17,3rd_degree_bad
F0014947,Claire Garcia6739,2024-03-30,2024-04-29,2024-05-01,11613.0,6887.32,4725.68,1st_degree_bad
F0019106,Nicolas Guerin3528,2022-09-26,2022-10-26,2022-10-28,4191.69,3505.29,686.4,average
F0002763,Jean Bernard6416,2024-09-30,2024-10-30,2025-01-12,5430.58,2521.15,2909.43,2nd_degree_bad
F0016776,Marie Moreau7087,2023-04-11,2023-05-11,2023-05-12,1559.57,1559.57,0.0,excellent
F0000774,Pierre Laurent1173,2023-01-02,2023-02-01,2023-02-03,1089.33,989.41,99.92,good
F0004794,Louis Lefevre195,2022-10-18,2022-11-17,2022-11-12,3732.51,2835.0,897.51,average
F0004588,Julie Guerin8872,2024-07-31,2024-08-30,,3154.77,2489.42,665.35,average
F0001082,Sarah Rousseau3330,2023-01-31,2023-03-02,2023-04-23,13153.96,3745.21,9408.75,3rd_degree_bad
F0002082,Julie Philippe5400,2024-11-25,2024-12-25,2025-03-07,20277.22,4095.47,16181.75,3rd_degree_bad
F0019903,Antoine Guerin6670,2023-01-12,2023-02-11,2023-04-24,15088.1,6442.62,8645.48,2nd_degree_bad
F0009844,Thomas Lefevre1746,2023-05-03,2023-06-02,2023-08-12,16619.51,7449.11,9170.4,2nd_degree_bad
F0017273,Emma Garcia4436,2023-07-01,2023-07-31,2023-08-05,5105.53,5014.15,91.38,good
F0008713,Marc Faure702,2025-03-01,2025-03-31,2025-05-26,6079.33,3754.77,2324.56,1st_degree_bad
F0017068,Thomas Michel4177,2025-06-09,2025-07-09,2025-08-01,2805.15,2300.0,505.15,average
F0017979,Isabelle Renaud2494,2024-01-06,2024-02-05,2024-04-08,12663.93,4968.53,7695.4,2nd_degree_bad
F0009006,Claire Dubois7001,2023-11-09,2023-12-09,2024-01-29,16024.54,2312.9,13711.64,3rd_degree_bad
F0007813,Sophie Dubois1795,2025-07-16,2025-08-15,2025-08-11,1047.22,1038.39,8.83,excellent
F0001394,Antoine Guerin8548,2022-11-26,2022-12-26,2023-03-01,16357.34,1871.89,14485.45,3rd_degree_bad
F0007002,Thomas Philippe6836,2023-03-30,2023-04-29,2023-04-29,1548.06,1316.79,231.27,average
F0007145,Julie Faure5194,2022-10-05,2022-11-04,2023-01-29,10988.46,2314.6,8673.86,3rd_degree_bad
F0005546,Anne Petit1134,2025-08-14,2025-09-13,2025-11-11,10530.65,3764.61,6766.04,2nd_degree_bad
F0000792,Isabelle Brun1665,2025-06-18,2025-07-18,2025-07-17,1677.38,1566.34,111.04,excellent
F0018017,Luc Dubois7600,2022-10-13,2022-11-12,2023-01-24,1180.15,174.11,1006.04,3rd_degree_bad
F0006120,Alexandre Brun3618,2024-02-17,2024-03-18,2024-03-14,1222.68,1131.96,90.72,good
F0017167,Paul Dupont9713,2024-10-13,2024-11-12,2024-11-13,2275.57,2173.02,102.55,good
F0010327,Marie Petit5388,2025-03-14,2025-04-13,2025-05-28,9411.84,6509.26,2902.58,1st_degree_bad
F0000336,Camille Dupont2502,2024-05-15,2024-06-14,2024-08-01,10947.61,4299.85,6647.76,2nd_degree_bad
F0003672,Marie Muller1313,2025-01-05,2025-02-04,,19203.56,2767.23,16436.33,3rd_degree_bad
F0010984,Nicolas Michel1879,2025-02-21,2025-03-23,2025-04-22,4384.49,3652.63,731.86,average
F0018541,Emma Lefevre592,2024-03-08,2024-04-07,2024-05-31,7763.09,1875.85,5887.24,3rd_degree_bad
F0003416,Antoine Rousseau677,2025-06-11,2025-07-11,,5212.09,3453.08,1759.01,1st_degree_bad
F0007381,Anne Blanc705,2025-04-19,2025-05-19,2025-07-27,10013.05,2288.97,7724.08,3rd_degree_bad
F0015586,Thomas Moreau9713,2024-04-26,2024-05-26,2024-08-06,19029.73,4635.5,14394.23,3rd_degree_bad
F0019830,Julie Renaud9438,2022-10-02,2022-11-01,2023-01-11,16514.5,6307.82,10206.68,2nd_degree_bad
F0011742,Claire Philippe7401,2023-04-19,2023-05-19,2023-07-13,5999.48,3546.13,2453.35,1st_degree_bad
F0006853,Sarah Bernard1488,2025-05-05,2025-06-04,,14603.26,769.94,13833.32,3rd_degree_bad
F0016687,Emma Dupont3124,2023-01-05,2023-02-04,2023-02-01,1528.18,1440.05,88.13,average
F0019748,Paul Bernard6676,2023-04-15,2023-05-15,2023-07-27,14203.05,3335.34,10867.71,3rd_degree_bad
F0018514,Antoine Renaud8350,2023-04-02,2023-05-02,2023-05-02,1163.42,1092.14,71.28,average
F0004514,Isabelle Michel533,2023-04-21,2023-05-21,2023-08-17,15682.34,3435.77,12246.57,3rd_degree_bad
F0007686,Anne Dubois4785,2023-12-16,2024-01-15,2024-01-13,4749.74,4114.06,635.68,average
F0016263,Thomas Masson2538,2024-07-02,2024-08-01,2024-09-21,12659.01,2338.2,10320.81,3rd_degree_bad
F0015999,Camille Blanc7353,2024-03-27,2024-04-26,,9138.91,4211.43,4927.48,2nd_degree_bad
